Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Low stock level;Send email when quantity is below this level;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URLs (x,y,z...);Image alt texts (x,y,z...);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
1;CAL0001;Rozmiar:select:0;30x48 cm:0;abstract-art-calendar-30x48-cm;abstract-art-calendar-30x48-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/CAL0001.jpg; – Kalendarz ścienny z 12 abstrakcyjnymi ilustracjami na każdy miesiąc roku;0;0;0;0
2;CAL0002;Rozmiar:select:0;30x48 cm:0;botanical-art-calendar-30x48-cm;botanical-art-calendar-30x48-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/CAL0002.jpg;– Kalendarz ścienny z botanicznymi ilustracjami kwiatów i roślin na każdy miesiąc roku;0;0;0;0
3;CAL0003;Rozmiar:select:0;30x48 cm:0;kids-art-calendar-30x48-cm;kids-art-calendar-30x48-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/CAL0003.jpg; – Kalendarz ścienny z 12 ilustracjami przedstawiającymi zwierzęta na każdy miesiąc roku;0;0;0;0
4;15257;Rozmiar:select:0;30x40 cm:0;calendar-2021-bw-plakat-30x40-cm;calendar-2021-bw-plakat-30x40-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15257_2.jpg; – Czarno-biały kalendarz na 2021 rok z widokiem miesięcy;0;0;0;0
4;15257;Rozmiar:select:0;50x70 cm:0;calendar-2021-bw-plakat-50x70-cm;calendar-2021-bw-plakat-50x70-cm;;;;40.650406;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15257_2.jpg; – Czarno-biały kalendarz na 2021 rok z widokiem miesięcy;0;0;0;0
5;15258;Rozmiar:select:0;30x40 cm:0;calendar-2021-plakat-30x40-cm;calendar-2021-plakat-30x40-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15258_2.jpg; – Czarno-biały kalendarz z widokiem miesięcy, na 2021 rok;0;0;0;0
5;15258;Rozmiar:select:0;50x70 cm:0;calendar-2021-plakat-50x70-cm;calendar-2021-plakat-50x70-cm;;;;40.650406;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15258_2.jpg; – Czarno-biały kalendarz z widokiem miesięcy, na 2021 rok;0;0;0;0
6;15259;Rozmiar:select:0;13x18 cm:0;golden-oak-plakat-13x18-cm;golden-oak-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15259_2.jpg; – Ilustracja z liśćmi dębu i żołędziami w kolorach zielonym i złotym na zielonym tle;0;0;0;0
6;15259;Rozmiar:select:0;21x30 cm:0;golden-oak-plakat-21x30-cm;golden-oak-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15259_2.jpg; – Ilustracja z liśćmi dębu i żołędziami w kolorach zielonym i złotym na zielonym tle;0;0;0;0
6;15259;Rozmiar:select:0;30x40 cm:0;golden-oak-plakat-30x40-cm;golden-oak-plakat-30x40-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15259_2.jpg; – Ilustracja z liśćmi dębu i żołędziami w kolorach zielonym i złotym na zielonym tle;0;0;0;0
6;15259;Rozmiar:select:0;50x70 cm:0;golden-oak-plakat-50x70-cm;golden-oak-plakat-50x70-cm;;;;89.430895;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15259_2.jpg; – Ilustracja z liśćmi dębu i żołędziami w kolorach zielonym i złotym na zielonym tle;0;0;0;0
7;15260;Rozmiar:select:0;13x18 cm:0;peace-dove-plakat-13x18-cm;peace-dove-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15260_2.jpg; – Ilustracja z białym gołąbkiem pokoju i liśćmi w kolorach złotym i czarnym na zielonym tle;0;0;0;0
7;15260;Rozmiar:select:0;21x30 cm:0;peace-dove-plakat-21x30-cm;peace-dove-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15260_2.jpg; – Ilustracja z białym gołąbkiem pokoju i liśćmi w kolorach złotym i czarnym na zielonym tle;0;0;0;0
7;15260;Rozmiar:select:0;30x40 cm:0;peace-dove-plakat-30x40-cm;peace-dove-plakat-30x40-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15260_2.jpg; – Ilustracja z białym gołąbkiem pokoju i liśćmi w kolorach złotym i czarnym na zielonym tle;0;0;0;0
7;15260;Rozmiar:select:0;50x70 cm:0;peace-dove-plakat-50x70-cm;peace-dove-plakat-50x70-cm;;;;89.430895;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15260_2.jpg; – Ilustracja z białym gołąbkiem pokoju i liśćmi w kolorach złotym i czarnym na zielonym tle;0;0;0;0
8;15261;Rozmiar:select:0;13x18 cm:0;holiday-tree-plakat-13x18-cm;holiday-tree-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15261_2.jpg; – Ilustracja w stylu grafik geometrycznych z choinką bożonarodzeniową ze złotymi ozdobami na zielonym tle;0;0;0;0
8;15261;Rozmiar:select:0;21x30 cm:0;holiday-tree-plakat-21x30-cm;holiday-tree-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15261_2.jpg; – Ilustracja w stylu grafik geometrycznych z choinką bożonarodzeniową ze złotymi ozdobami na zielonym tle;0;0;0;0
8;15261;Rozmiar:select:0;30x40 cm:0;holiday-tree-plakat-30x40-cm;holiday-tree-plakat-30x40-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15261_2.jpg; – Ilustracja w stylu grafik geometrycznych z choinką bożonarodzeniową ze złotymi ozdobami na zielonym tle;0;0;0;0
8;15261;Rozmiar:select:0;50x70 cm:0;holiday-tree-plakat-50x70-cm;holiday-tree-plakat-50x70-cm;;;;89.430895;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15261_2.jpg; – Ilustracja w stylu grafik geometrycznych z choinką bożonarodzeniową ze złotymi ozdobami na zielonym tle;0;0;0;0
9;15262;Rozmiar:select:0;13x18 cm:0;golden-ornament-plakat-13x18-cm;golden-ornament-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15262_2.jpg; – Ilustracja z zielono-złotą bańką świąteczną na białym sznureczku, na zielonym tle;0;0;0;0
9;15262;Rozmiar:select:0;21x30 cm:0;golden-ornament-plakat-21x30-cm;golden-ornament-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15262_2.jpg; – Ilustracja z zielono-złotą bańką świąteczną na białym sznureczku, na zielonym tle;0;0;0;0
9;15262;Rozmiar:select:0;30x40 cm:0;golden-ornament-plakat-30x40-cm;golden-ornament-plakat-30x40-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15262_2.jpg; – Ilustracja z zielono-złotą bańką świąteczną na białym sznureczku, na zielonym tle;0;0;0;0
9;15262;Rozmiar:select:0;50x70 cm:0;golden-ornament-plakat-50x70-cm;golden-ornament-plakat-50x70-cm;;;;89.430895;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15262_2.jpg; – Ilustracja z zielono-złotą bańką świąteczną na białym sznureczku, na zielonym tle;0;0;0;0
10;15263;Rozmiar:select:0;13x18 cm:0;winter-deer-plakat-13x18-cm;winter-deer-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15263_2.jpg; – Zdjęcie jelenia widzianego z przodu, z dużym porożem, na beżowym tle;0;0;0;0
10;15263;Rozmiar:select:0;21x30 cm:0;winter-deer-plakat-21x30-cm;winter-deer-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15263_2.jpg; – Zdjęcie jelenia widzianego z przodu, z dużym porożem, na beżowym tle;0;0;0;0
10;15263;Rozmiar:select:0;30x40 cm:0;winter-deer-plakat-30x40-cm;winter-deer-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15263_2.jpg; – Zdjęcie jelenia widzianego z przodu, z dużym porożem, na beżowym tle;0;0;0;0
10;15263;Rozmiar:select:0;50x70 cm:0;winter-deer-plakat-50x70-cm;winter-deer-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15263_2.jpg; – Zdjęcie jelenia widzianego z przodu, z dużym porożem, na beżowym tle;0;0;0;0
11;15264;Rozmiar:select:0;13x18 cm:0;let-it-snow-plakat-13x18-cm;let-it-snow-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15264_2.jpg; – Tekst „Let it snow” w kolorze białym, w otoczeniu płatków śniegu, na zielonym tle;0;0;0;0
11;15264;Rozmiar:select:0;21x30 cm:0;let-it-snow-plakat-21x30-cm;let-it-snow-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15264_2.jpg; – Tekst „Let it snow” w kolorze białym, w otoczeniu płatków śniegu, na zielonym tle;0;0;0;0
11;15264;Rozmiar:select:0;30x40 cm:0;let-it-snow-plakat-30x40-cm;let-it-snow-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15264_2.jpg; – Tekst „Let it snow” w kolorze białym, w otoczeniu płatków śniegu, na zielonym tle;0;0;0;0
11;15264;Rozmiar:select:0;50x70 cm:0;let-it-snow-plakat-50x70-cm;let-it-snow-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15264_2.jpg; – Tekst „Let it snow” w kolorze białym, w otoczeniu płatków śniegu, na zielonym tle;0;0;0;0
12;15266;Rozmiar:select:0;13x18 cm:0;fairytale-castle-plakat-13x18-cm;fairytale-castle-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15266_2.jpg; – Zdjęcie białego zamku pokrytego iskrzącym się śniegiem, z zielonymi sosnami;0;0;0;0
12;15266;Rozmiar:select:0;21x30 cm:0;fairytale-castle-plakat-21x30-cm;fairytale-castle-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15266_2.jpg; – Zdjęcie białego zamku pokrytego iskrzącym się śniegiem, z zielonymi sosnami;0;0;0;0
12;15266;Rozmiar:select:0;30x40 cm:0;fairytale-castle-plakat-30x40-cm;fairytale-castle-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15266_2.jpg; – Zdjęcie białego zamku pokrytego iskrzącym się śniegiem, z zielonymi sosnami;0;0;0;0
12;15266;Rozmiar:select:0;50x70 cm:0;fairytale-castle-plakat-50x70-cm;fairytale-castle-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15266_2.jpg; – Zdjęcie białego zamku pokrytego iskrzącym się śniegiem, z zielonymi sosnami;0;0;0;0
13;15265;Rozmiar:select:0;13x18 cm:0;joy-to-the-world-plakat-13x18-cm;joy-to-the-world-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15265_2.jpg; – Tekst „Joy to the world” i liście w złotym kolorze, na zielonym tle z gałązką jodły;0;0;0;0
13;15265;Rozmiar:select:0;21x30 cm:0;joy-to-the-world-plakat-21x30-cm;joy-to-the-world-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15265_2.jpg; – Tekst „Joy to the world” i liście w złotym kolorze, na zielonym tle z gałązką jodły;0;0;0;0
13;15265;Rozmiar:select:0;30x40 cm:0;joy-to-the-world-plakat-30x40-cm;joy-to-the-world-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15265_2.jpg; – Tekst „Joy to the world” i liście w złotym kolorze, na zielonym tle z gałązką jodły;0;0;0;0
13;15265;Rozmiar:select:0;50x70 cm:0;joy-to-the-world-plakat-50x70-cm;joy-to-the-world-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15265_2.jpg; – Tekst „Joy to the world” i liście w złotym kolorze, na zielonym tle z gałązką jodły;0;0;0;0
14;15267;Rozmiar:select:0;13x18 cm:0;red-flower-plakat-13x18-cm;red-flower-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15267_2.jpg; – Zdjęcie ze zbliżeniem kwiatu w kolorze czerwonym, na brązowym tle;0;0;0;0
14;15267;Rozmiar:select:0;21x30 cm:0;red-flower-plakat-21x30-cm;red-flower-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15267_2.jpg; – Zdjęcie ze zbliżeniem kwiatu w kolorze czerwonym, na brązowym tle;0;0;0;0
14;15267;Rozmiar:select:0;30x40 cm:0;red-flower-plakat-30x40-cm;red-flower-plakat-30x40-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15267_2.jpg; – Zdjęcie ze zbliżeniem kwiatu w kolorze czerwonym, na brązowym tle;0;0;0;0
14;15267;Rozmiar:select:0;50x70 cm:0;red-flower-plakat-50x70-cm;red-flower-plakat-50x70-cm;;;;89.430895;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15267_2.jpg; – Zdjęcie ze zbliżeniem kwiatu w kolorze czerwonym, na brązowym tle;0;0;0;0
15;15268;Rozmiar:select:0;13x18 cm:0;great-joy-plakat-13x18-cm;great-joy-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15268_2.jpg; – Tekst „Joy” napisany czerwonymi, dużymi literami na jasnobeżowym tle;0;0;0;0
15;15268;Rozmiar:select:0;21x30 cm:0;great-joy-plakat-21x30-cm;great-joy-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15268_2.jpg; – Tekst „Joy” napisany czerwonymi, dużymi literami na jasnobeżowym tle;0;0;0;0
15;15268;Rozmiar:select:0;30x40 cm:0;great-joy-plakat-30x40-cm;great-joy-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15268_2.jpg; – Tekst „Joy” napisany czerwonymi, dużymi literami na jasnobeżowym tle;0;0;0;0
15;15268;Rozmiar:select:0;50x70 cm:0;great-joy-plakat-50x70-cm;great-joy-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15268_2.jpg; – Tekst „Joy” napisany czerwonymi, dużymi literami na jasnobeżowym tle;0;0;0;0
16;15269;Rozmiar:select:0;13x18 cm:0;kiss-me-quick-plakat-13x18-cm;kiss-me-quick-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15269_2.jpg; – Ilustracja z jemiołą z zielonymi liśćmi i czerwonymi jagodami, z tekstem pod spodem;0;0;0;0
16;15269;Rozmiar:select:0;21x30 cm:0;kiss-me-quick-plakat-21x30-cm;kiss-me-quick-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15269_2.jpg; – Ilustracja z jemiołą z zielonymi liśćmi i czerwonymi jagodami, z tekstem pod spodem;0;0;0;0
16;15269;Rozmiar:select:0;30x40 cm:0;kiss-me-quick-plakat-30x40-cm;kiss-me-quick-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15269_2.jpg; – Ilustracja z jemiołą z zielonymi liśćmi i czerwonymi jagodami, z tekstem pod spodem;0;0;0;0
16;15269;Rozmiar:select:0;50x70 cm:0;kiss-me-quick-plakat-50x70-cm;kiss-me-quick-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15269_2.jpg; – Ilustracja z jemiołą z zielonymi liśćmi i czerwonymi jagodami, z tekstem pod spodem;0;0;0;0
17;15270;Rozmiar:select:0;13x18 cm:0;watercolor-amaryllis-plakat-13x18-cm;watercolor-amaryllis-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15270_2.jpg; – Akwarelowy obraz z czerwonym amarylisem na białym tle;0;0;0;0
17;15270;Rozmiar:select:0;21x30 cm:0;watercolor-amaryllis-plakat-21x30-cm;watercolor-amaryllis-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15270_2.jpg; – Akwarelowy obraz z czerwonym amarylisem na białym tle;0;0;0;0
17;15270;Rozmiar:select:0;30x40 cm:0;watercolor-amaryllis-plakat-30x40-cm;watercolor-amaryllis-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15270_2.jpg; – Akwarelowy obraz z czerwonym amarylisem na białym tle;0;0;0;0
17;15270;Rozmiar:select:0;50x70 cm:0;watercolor-amaryllis-plakat-50x70-cm;watercolor-amaryllis-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15270_2.jpg; – Akwarelowy obraz z czerwonym amarylisem na białym tle;0;0;0;0
18;15271;Rozmiar:select:0;13x18 cm:0;all-is-calm-plakat-13x18-cm;all-is-calm-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15271_2.jpg; – Zdjęcie filarów i rzeźbionej bramy pokrytych śniegiem, z tekstem u góry;0;0;0;0
18;15271;Rozmiar:select:0;21x30 cm:0;all-is-calm-plakat-21x30-cm;all-is-calm-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15271_2.jpg; – Zdjęcie filarów i rzeźbionej bramy pokrytych śniegiem, z tekstem u góry;0;0;0;0
18;15271;Rozmiar:select:0;30x40 cm:0;all-is-calm-plakat-30x40-cm;all-is-calm-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15271_2.jpg; – Zdjęcie filarów i rzeźbionej bramy pokrytych śniegiem, z tekstem u góry;0;0;0;0
18;15271;Rozmiar:select:0;50x70 cm:0;all-is-calm-plakat-50x70-cm;all-is-calm-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15271_2.jpg; – Zdjęcie filarów i rzeźbionej bramy pokrytych śniegiem, z tekstem u góry;0;0;0;0
19;15272;Rozmiar:select:0;13x18 cm:0;warm-winter-wishes-plakat-13x18-cm;warm-winter-wishes-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15272_2.jpg; – Zdjęcie filiżanki kawy z tekstem w kolorze złotym;0;0;0;0
19;15272;Rozmiar:select:0;21x30 cm:0;warm-winter-wishes-plakat-21x30-cm;warm-winter-wishes-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15272_2.jpg; – Zdjęcie filiżanki kawy z tekstem w kolorze złotym;0;0;0;0
19;15272;Rozmiar:select:0;30x40 cm:0;warm-winter-wishes-plakat-30x40-cm;warm-winter-wishes-plakat-30x40-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15272_2.jpg; – Zdjęcie filiżanki kawy z tekstem w kolorze złotym;0;0;0;0
19;15272;Rozmiar:select:0;50x70 cm:0;warm-winter-wishes-plakat-50x70-cm;warm-winter-wishes-plakat-50x70-cm;;;;89.430895;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15272_2.jpg; – Zdjęcie filiżanki kawy z tekstem w kolorze złotym;0;0;0;0
20;15273;Rozmiar:select:0;13x18 cm:0;make-a-wish-plakat-2-13x18-cm;make-a-wish-plakat-2-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15273_2.jpg; – Tekst „Make a wish” napisany złotym kolorem na brązowym tle;0;0;0;0
20;15273;Rozmiar:select:0;21x30 cm:0;make-a-wish-plakat-2-21x30-cm;make-a-wish-plakat-2-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15273_2.jpg; – Tekst „Make a wish” napisany złotym kolorem na brązowym tle;0;0;0;0
20;15273;Rozmiar:select:0;30x40 cm:0;make-a-wish-plakat-2-30x40-cm;make-a-wish-plakat-2-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15273_2.jpg; – Tekst „Make a wish” napisany złotym kolorem na brązowym tle;0;0;0;0
21;15274;Rozmiar:select:0;13x18 cm:0;merry-and-bright-plakat-13x18-cm;merry-and-bright-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15274_2.jpg; – Zdjęcie rąk trzymających zimne ognie, z białym tekstem u góry;0;0;0;0
21;15274;Rozmiar:select:0;21x30 cm:0;merry-and-bright-plakat-21x30-cm;merry-and-bright-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15274_2.jpg; – Zdjęcie rąk trzymających zimne ognie, z białym tekstem u góry;0;0;0;0
21;15274;Rozmiar:select:0;30x40 cm:0;merry-and-bright-plakat-30x40-cm;merry-and-bright-plakat-30x40-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15274_2.jpg; – Zdjęcie rąk trzymających zimne ognie, z białym tekstem u góry;0;0;0;0
21;15274;Rozmiar:select:0;50x70 cm:0;merry-and-bright-plakat-50x70-cm;merry-and-bright-plakat-50x70-cm;;;;89.430895;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15274_2.jpg; – Zdjęcie rąk trzymających zimne ognie, z białym tekstem u góry;0;0;0;0
22;15275;Rozmiar:select:0;13x18 cm:0;cotton-flower-plakat-13x18-cm;cotton-flower-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15275_2.jpg; – Zdjęcie białych kwiatów bawełny na gałązce, na beżowym tle;0;0;0;0
22;15275;Rozmiar:select:0;21x30 cm:0;cotton-flower-plakat-21x30-cm;cotton-flower-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15275_2.jpg; – Zdjęcie białych kwiatów bawełny na gałązce, na beżowym tle;0;0;0;0
22;15275;Rozmiar:select:0;30x40 cm:0;cotton-flower-plakat-30x40-cm;cotton-flower-plakat-30x40-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15275_2.jpg; – Zdjęcie białych kwiatów bawełny na gałązce, na beżowym tle;0;0;0;0
22;15275;Rozmiar:select:0;50x70 cm:0;cotton-flower-plakat-50x70-cm;cotton-flower-plakat-50x70-cm;;;;89.430895;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15275_2.jpg; – Zdjęcie białych kwiatów bawełny na gałązce, na beżowym tle;0;0;0;0
23;15276;Rozmiar:select:0;13x18 cm:0;the-most-wonderful-time-plakat-13x18-cm;the-most-wonderful-time-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15276_2.jpg; – Tekst „The most wonderful time of the year” napisany brązową czcionką na białym tle;0;0;0;0
23;15276;Rozmiar:select:0;21x30 cm:0;the-most-wonderful-time-plakat-21x30-cm;the-most-wonderful-time-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15276_2.jpg; – Tekst „The most wonderful time of the year” napisany brązową czcionką na białym tle;0;0;0;0
23;15276;Rozmiar:select:0;30x40 cm:0;the-most-wonderful-time-plakat-30x40-cm;the-most-wonderful-time-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15276_2.jpg; – Tekst „The most wonderful time of the year” napisany brązową czcionką na białym tle;0;0;0;0
24;15277;Rozmiar:select:0;13x18 cm:0;vintage-bird-plakat-13x18-cm;vintage-bird-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15277_2.jpg; – Ilustracja z ptakiem siedzącym na gałęzi z liśćmi w kolorze czerwonym na beżowym tle;0;0;0;0
24;15277;Rozmiar:select:0;21x30 cm:0;vintage-bird-plakat-21x30-cm;vintage-bird-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15277_2.jpg; – Ilustracja z ptakiem siedzącym na gałęzi z liśćmi w kolorze czerwonym na beżowym tle;0;0;0;0
24;15277;Rozmiar:select:0;30x40 cm:0;vintage-bird-plakat-30x40-cm;vintage-bird-plakat-30x40-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15277_2.jpg; – Ilustracja z ptakiem siedzącym na gałęzi z liśćmi w kolorze czerwonym na beżowym tle;0;0;0;0
24;15277;Rozmiar:select:0;50x70 cm:0;vintage-bird-plakat-50x70-cm;vintage-bird-plakat-50x70-cm;;;;89.430895;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15277_2.jpg; – Ilustracja z ptakiem siedzącym na gałęzi z liśćmi w kolorze czerwonym na beżowym tle;0;0;0;0
25;15278;Rozmiar:select:0;13x18 cm:0;watercolor-deer-silhouette-plakat-13x18-cm;watercolor-deer-silhouette-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/15278_2.jpg; – Ilustracja z sylwetką jelenia na beżowym tle;0;0;0;0
25;15278;Rozmiar:select:0;21x30 cm:0;watercolor-deer-silhouette-plakat-21x30-cm;watercolor-deer-silhouette-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/15278_2.jpg; – Ilustracja z sylwetką jelenia na beżowym tle;0;0;0;0
25;15278;Rozmiar:select:0;30x40 cm:0;watercolor-deer-silhouette-plakat-30x40-cm;watercolor-deer-silhouette-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/15278_2.jpg; – Ilustracja z sylwetką jelenia na beżowym tle;0;0;0;0
25;15278;Rozmiar:select:0;50x70 cm:0;watercolor-deer-silhouette-plakat-50x70-cm;watercolor-deer-silhouette-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;/var/www/html/images/15278_2.jpg; – Ilustracja z sylwetką jelenia na beżowym tle;0;0;0;0
26;12126;Rozmiar:select:0;13x18 cm:0;almost-kiss-plakat-13x18-cm;almost-kiss-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;/var/www/html/images/12126_2.jpg; – Czarno-biała grafika geometryczna z dwiema twarzami zbliżającymi się do pocałunku;0;0;0;0
26;12126;Rozmiar:select:0;21x30 cm:0;almost-kiss-plakat-21x30-cm;almost-kiss-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;/var/www/html/images/12126_2.jpg; – Czarno-biała grafika geometryczna z dwiema twarzami zbliżającymi się do pocałunku;0;0;0;0
26;12126;Rozmiar:select:0;30x40 cm:0;almost-kiss-plakat-30x40-cm;almost-kiss-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;/var/www/html/images/12126_2.jpg; – Czarno-biała grafika geometryczna z dwiema twarzami zbliżającymi się do pocałunku;0;0;0;0
26;12126;Rozmiar:select:0;40x50 cm:0;almost-kiss-plakat-40x50-cm;almost-kiss-plakat-40x50-cm;;;;56.91057;0;100;1;0;0;0.3;0;;1;/var/www/html/images/12126_2.jpg; – Czarno-biała grafika geometryczna z dwiema twarzami zbliżającymi się do pocałunku;0;0;0;0
