Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Low stock level;Send email when quantity is below this level;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URLs (x,y,z...);Image alt texts (x,y,z...);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
75;12030;Rozmiar:select:0;40x50 cm:0;woman-by-manhattan-bridge-plakat-40x50-cm;woman-by-manhattan-bridge-plakat-40x50-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/12030_2.jpg; – Czarno-białe zdjęcie kobiety stojącej na ulicy w Nowym Jorku przed Mostem Manhattańskim;0;0;0;0
75;12030;Rozmiar:select:0;50x70 cm:0;woman-by-manhattan-bridge-plakat-50x70-cm;woman-by-manhattan-bridge-plakat-50x70-cm;;;;40.650406;0;100;1;0;0;0.2;0;;1;http://localhost/images/12030_2.jpg; – Czarno-białe zdjęcie kobiety stojącej na ulicy w Nowym Jorku przed Mostem Manhattańskim;0;0;0;0
75;12030;Rozmiar:select:0;70x100 cm:0;woman-by-manhattan-bridge-plakat-70x100-cm;woman-by-manhattan-bridge-plakat-70x100-cm;;;;73.170732;0;100;1;0;0;0.3;0;;1;http://localhost/images/12030_2.jpg; – Czarno-białe zdjęcie kobiety stojącej na ulicy w Nowym Jorku przed Mostem Manhattańskim;0;0;0;0
76;11973;Rozmiar:select:0;21x30 cm:0;breakfast-at-tiffanys-plakat-21x30-cm;breakfast-at-tiffanys-plakat-21x30-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11973_2.jpg; – Czarno-białe zdjęcie Audrey Hepburn w okularach przeciwsłonecznych, z filmu „Śniadanie u Tiffany'ego”;0;0;0;0
76;11973;Rozmiar:select:0;30x40 cm:0;breakfast-at-tiffanys-plakat-30x40-cm;breakfast-at-tiffanys-plakat-30x40-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/11973_2.jpg; – Czarno-białe zdjęcie Audrey Hepburn w okularach przeciwsłonecznych, z filmu „Śniadanie u Tiffany'ego”;0;0;0;0
76;11973;Rozmiar:select:0;40x50 cm:0;breakfast-at-tiffanys-plakat-40x50-cm;breakfast-at-tiffanys-plakat-40x50-cm;;;;32.520325;0;100;1;0;0;0.2;0;;1;http://localhost/images/11973_2.jpg; – Czarno-białe zdjęcie Audrey Hepburn w okularach przeciwsłonecznych, z filmu „Śniadanie u Tiffany'ego”;0;0;0;0
76;11973;Rozmiar:select:0;50x70 cm:0;breakfast-at-tiffanys-plakat-50x70-cm;breakfast-at-tiffanys-plakat-50x70-cm;;;;65.04065;0;100;1;0;0;0.3;0;;1;http://localhost/images/11973_2.jpg; – Czarno-białe zdjęcie Audrey Hepburn w okularach przeciwsłonecznych, z filmu „Śniadanie u Tiffany'ego”;0;0;0;0
77;10233;Rozmiar:select:0;21x30 cm:0;palm-trees-on-beach-plakat-21x30-cm;palm-trees-on-beach-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/10233_2.jpg; – Czarno-białe zdjęcie palm na plaży;0;0;0;0
77;10233;Rozmiar:select:0;30x40 cm:0;palm-trees-on-beach-plakat-30x40-cm;palm-trees-on-beach-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/10233_2.jpg; – Czarno-białe zdjęcie palm na plaży;0;0;0;0
77;10233;Rozmiar:select:0;40x50 cm:0;palm-trees-on-beach-plakat-40x50-cm;palm-trees-on-beach-plakat-40x50-cm;;;;32.520326;0;100;1;0;0;0.2;0;;1;http://localhost/images/10233_2.jpg; – Czarno-białe zdjęcie palm na plaży;0;0;0;0
77;10233;Rozmiar:select:0;50x70 cm:0;palm-trees-on-beach-plakat-50x70-cm;palm-trees-on-beach-plakat-50x70-cm;;;;56.910569;0;100;1;0;0;0.3;0;;1;http://localhost/images/10233_2.jpg; – Czarno-białe zdjęcie palm na plaży;0;0;0;0
77;10233;Rozmiar:select:0;70x100 cm:0;palm-trees-on-beach-plakat-70x100-cm;palm-trees-on-beach-plakat-70x100-cm;;;;89.430895;0;100;1;0;0;0.4;0;;1;http://localhost/images/10233_2.jpg; – Czarno-białe zdjęcie palm na plaży;0;0;0;0
78;11183;Rozmiar:select:0;21x30 cm:0;dandelion-dew-plakat-21x30-cm;dandelion-dew-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11183_2.jpg;Dandelion Dew Plakat / Czarno-białe w Desenio AB (11183);0;0;0;0
78;11183;Rozmiar:select:0;30x40 cm:0;dandelion-dew-plakat-30x40-cm;dandelion-dew-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/11183_2.jpg;Dandelion Dew Plakat / Czarno-białe w Desenio AB (11183);0;0;0;0
78;11183;Rozmiar:select:0;50x70 cm:0;dandelion-dew-plakat-50x70-cm;dandelion-dew-plakat-50x70-cm;;;;56.910569;0;100;1;0;0;0.2;0;;1;http://localhost/images/11183_2.jpg;Dandelion Dew Plakat / Czarno-białe w Desenio AB (11183);0;0;0;0
79;11180;Rozmiar:select:0;21x30 cm:0;dandelion-drops-plakat-21x30-cm;dandelion-drops-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11180_2.jpg;Dandelion Drops Plakat / Czarno-białe w Desenio AB (11180);0;0;0;0
79;11180;Rozmiar:select:0;30x40 cm:0;dandelion-drops-plakat-30x40-cm;dandelion-drops-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/11180_2.jpg;Dandelion Drops Plakat / Czarno-białe w Desenio AB (11180);0;0;0;0
79;11180;Rozmiar:select:0;50x70 cm:0;dandelion-drops-plakat-50x70-cm;dandelion-drops-plakat-50x70-cm;;;;56.910569;0;100;1;0;0;0.2;0;;1;http://localhost/images/11180_2.jpg;Dandelion Drops Plakat / Czarno-białe w Desenio AB (11180);0;0;0;0
80;12132;Rozmiar:select:0;13x18 cm:0;posing-sketch-plakat-13x18-cm;posing-sketch-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/12132_2.jpg;Posing Sketch Plakat / Czarno-białe w Desenio AB (12132);0;0;0;0
80;12132;Rozmiar:select:0;21x30 cm:0;posing-sketch-plakat-21x30-cm;posing-sketch-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/12132_2.jpg;Posing Sketch Plakat / Czarno-białe w Desenio AB (12132);0;0;0;0
80;12132;Rozmiar:select:0;30x40 cm:0;posing-sketch-plakat-30x40-cm;posing-sketch-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;http://localhost/images/12132_2.jpg;Posing Sketch Plakat / Czarno-białe w Desenio AB (12132);0;0;0;0
80;12132;Rozmiar:select:0;50x70 cm:0;posing-sketch-plakat-50x70-cm;posing-sketch-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;http://localhost/images/12132_2.jpg;Posing Sketch Plakat / Czarno-białe w Desenio AB (12132);0;0;0;0
81;8582;Rozmiar:select:0;13x18 cm:0;hide-plakat-13x18-cm;hide-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/8582_2.jpg;Hide, Plakat / Czarno-białe w Desenio AB (8582);0;0;0;0
81;8582;Rozmiar:select:0;21x30 cm:0;hide-plakat-21x30-cm;hide-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/8582_2.jpg;Hide, Plakat / Czarno-białe w Desenio AB (8582);0;0;0;0
81;8582;Rozmiar:select:0;30x40 cm:0;hide-plakat-30x40-cm;hide-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;http://localhost/images/8582_2.jpg;Hide, Plakat / Czarno-białe w Desenio AB (8582);0;0;0;0
81;8582;Rozmiar:select:0;40x50 cm:0;hide-plakat-40x50-cm;hide-plakat-40x50-cm;;;;56.91057;0;100;1;0;0;0.3;0;;1;http://localhost/images/8582_2.jpg;Hide, Plakat / Czarno-białe w Desenio AB (8582);0;0;0;0
81;8582;Rozmiar:select:0;50x70 cm:0;hide-plakat-50x70-cm;hide-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.4;0;;1;http://localhost/images/8582_2.jpg;Hide, Plakat / Czarno-białe w Desenio AB (8582);0;0;0;0
81;8582;Rozmiar:select:0;70x100 cm:0;hide-plakat-70x100-cm;hide-plakat-70x100-cm;;;;113.821139;0;100;1;0;0;0.5;0;;1;http://localhost/images/8582_2.jpg;Hide, Plakat / Czarno-białe w Desenio AB (8582);0;0;0;0
82;3603;Rozmiar:select:0;13x18 cm:0;line-poppies-plakat-13x18-cm;line-poppies-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/3603_2.jpg;Line Poppies Plakat / Czarno-białe w Desenio AB (3603);0;0;0;0
82;3603;Rozmiar:select:0;21x30 cm:0;line-poppies-plakat-21x30-cm;line-poppies-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/3603_2.jpg;Line Poppies Plakat / Czarno-białe w Desenio AB (3603);0;0;0;0
82;3603;Rozmiar:select:0;30x40 cm:0;line-poppies-plakat-30x40-cm;line-poppies-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;http://localhost/images/3603_2.jpg;Line Poppies Plakat / Czarno-białe w Desenio AB (3603);0;0;0;0
82;3603;Rozmiar:select:0;50x70 cm:0;line-poppies-plakat-50x70-cm;line-poppies-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;http://localhost/images/3603_2.jpg;Line Poppies Plakat / Czarno-białe w Desenio AB (3603);0;0;0;0
83;13851;Rozmiar:select:0;21x30 cm:0;watercolor-couple-plakat-21x30-cm;watercolor-couple-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/13851_2.jpg; – Czarno-biała akwarelowa ilustracja z kobietą całowaną przez mężczyznę w ramię;0;0;0;0
83;13851;Rozmiar:select:0;30x40 cm:0;watercolor-couple-plakat-30x40-cm;watercolor-couple-plakat-30x40-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/13851_2.jpg; – Czarno-biała akwarelowa ilustracja z kobietą całowaną przez mężczyznę w ramię;0;0;0;0
83;13851;Rozmiar:select:0;50x70 cm:0;watercolor-couple-plakat-50x70-cm;watercolor-couple-plakat-50x70-cm;;;;65.040651;0;100;1;0;0;0.2;0;;1;http://localhost/images/13851_2.jpg; – Czarno-biała akwarelowa ilustracja z kobietą całowaną przez mężczyznę w ramię;0;0;0;0
84;13852;Rozmiar:select:0;21x30 cm:0;watercolor-embrace-plakat-21x30-cm;watercolor-embrace-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/13852_2.jpg;Watercolor Embrace Plakat / Akwarele w Desenio AB (13852);0;0;0;0
84;13852;Rozmiar:select:0;30x40 cm:0;watercolor-embrace-plakat-30x40-cm;watercolor-embrace-plakat-30x40-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/13852_2.jpg;Watercolor Embrace Plakat / Akwarele w Desenio AB (13852);0;0;0;0
84;13852;Rozmiar:select:0;50x70 cm:0;watercolor-embrace-plakat-50x70-cm;watercolor-embrace-plakat-50x70-cm;;;;65.040651;0;100;1;0;0;0.2;0;;1;http://localhost/images/13852_2.jpg;Watercolor Embrace Plakat / Akwarele w Desenio AB (13852);0;0;0;0
85;11010;Rozmiar:select:0;21x30 cm:0;dancer-line-art-plakat-21x30-cm;dancer-line-art-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11010_2.jpg;Dancer Line Art Plakat / Czarno-białe w Desenio AB (11010);0;0;0;0
85;11010;Rozmiar:select:0;30x40 cm:0;dancer-line-art-plakat-30x40-cm;dancer-line-art-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/11010_2.jpg;Dancer Line Art Plakat / Czarno-białe w Desenio AB (11010);0;0;0;0
85;11010;Rozmiar:select:0;50x70 cm:0;dancer-line-art-plakat-50x70-cm;dancer-line-art-plakat-50x70-cm;;;;56.910569;0;100;1;0;0;0.2;0;;1;http://localhost/images/11010_2.jpg;Dancer Line Art Plakat / Czarno-białe w Desenio AB (11010);0;0;0;0
86;10841;Rozmiar:select:0;21x30 cm:0;abstract-line-people-no2-plakat-21x30-cm;abstract-line-people-no2-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/10841_2.jpg;Abstract Line People No2 Plakat / Czarno-białe w Desenio AB (10841);0;0;0;0
86;10841;Rozmiar:select:0;30x40 cm:0;abstract-line-people-no2-plakat-30x40-cm;abstract-line-people-no2-plakat-30x40-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/10841_2.jpg;Abstract Line People No2 Plakat / Czarno-białe w Desenio AB (10841);0;0;0;0
86;10841;Rozmiar:select:0;50x70 cm:0;abstract-line-people-no2-plakat-50x70-cm;abstract-line-people-no2-plakat-50x70-cm;;;;65.040651;0;100;1;0;0;0.2;0;;1;http://localhost/images/10841_2.jpg;Abstract Line People No2 Plakat / Czarno-białe w Desenio AB (10841);0;0;0;0
87;3206;Rozmiar:select:0;30x40 cm:0;french-kiss-plakat-30x40-cm;french-kiss-plakat-30x40-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/3206_2.jpg;French Kiss Plakat / Czarno-białe w Desenio AB (3206);0;0;0;0
87;3206;Rozmiar:select:0;40x50 cm:0;french-kiss-plakat-40x50-cm;french-kiss-plakat-40x50-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/3206_2.jpg;French Kiss Plakat / Czarno-białe w Desenio AB (3206);0;0;0;0
87;3206;Rozmiar:select:0;50x70 cm:0;french-kiss-plakat-50x70-cm;french-kiss-plakat-50x70-cm;;;;40.650406;0;100;1;0;0;0.2;0;;1;http://localhost/images/3206_2.jpg;French Kiss Plakat / Czarno-białe w Desenio AB (3206);0;0;0;0
87;3206;Rozmiar:select:0;70x100 cm:0;french-kiss-plakat-70x100-cm;french-kiss-plakat-70x100-cm;;;;73.170732;0;100;1;0;0;0.3;0;;1;http://localhost/images/3206_2.jpg;French Kiss Plakat / Czarno-białe w Desenio AB (3206);0;0;0;0
88;3207;Rozmiar:select:0;30x40 cm:0;marianna-plakat-30x40-cm;marianna-plakat-30x40-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/3207_2.jpg;Marianna Plakat / Czarno-białe w Desenio AB (3207);0;0;0;0
88;3207;Rozmiar:select:0;50x70 cm:0;marianna-plakat-50x70-cm;marianna-plakat-50x70-cm;;;;40.650407;0;100;1;0;0;0.1;0;;1;http://localhost/images/3207_2.jpg;Marianna Plakat / Czarno-białe w Desenio AB (3207);0;0;0;0
88;3207;Rozmiar:select:0;70x100 cm:0;marianna-plakat-70x100-cm;marianna-plakat-70x100-cm;;;;73.170732;0;100;1;0;0;0.2;0;;1;http://localhost/images/3207_2.jpg;Marianna Plakat / Czarno-białe w Desenio AB (3207);0;0;0;0
89;3443;Rozmiar:select:0;30x40 cm:0;graphic-planets-2-plakat-30x40-cm;graphic-planets-2-plakat-30x40-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/3443_2.jpg;Graphic Planets 2 Plakat / Czarno-białe w Desenio AB (3443);0;0;0;0
89;3443;Rozmiar:select:0;50x70 cm:0;graphic-planets-2-plakat-50x70-cm;graphic-planets-2-plakat-50x70-cm;;;;40.650407;0;100;1;0;0;0.1;0;;1;http://localhost/images/3443_2.jpg;Graphic Planets 2 Plakat / Czarno-białe w Desenio AB (3443);0;0;0;0
90;8191;Rozmiar:select:0;21x30 cm:0;moon-phase-plakat-21x30-cm;moon-phase-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/8191_2.jpg; – Czarno-biała ilustracja z kolumną z księżycami w różnych fazach;0;0;0;0
90;8191;Rozmiar:select:0;30x40 cm:0;moon-phase-plakat-30x40-cm;moon-phase-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/8191_2.jpg; – Czarno-biała ilustracja z kolumną z księżycami w różnych fazach;0;0;0;0
90;8191;Rozmiar:select:0;50x70 cm:0;moon-phase-plakat-50x70-cm;moon-phase-plakat-50x70-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;http://localhost/images/8191_2.jpg; – Czarno-biała ilustracja z kolumną z księżycami w różnych fazach;0;0;0;0
91;11968;Rozmiar:select:0;21x30 cm:0;artist-frida-kahlo-plakat-21x30-cm;artist-frida-kahlo-plakat-21x30-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11968_2.jpg; – Czarno-białe zdjęcie Fridy Kahlo z kwiatami we włosach i podbródkiem opartym na dłoni;0;0;0;0
91;11968;Rozmiar:select:0;30x40 cm:0;artist-frida-kahlo-plakat-30x40-cm;artist-frida-kahlo-plakat-30x40-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/11968_2.jpg; – Czarno-białe zdjęcie Fridy Kahlo z kwiatami we włosach i podbródkiem opartym na dłoni;0;0;0;0
91;11968;Rozmiar:select:0;40x50 cm:0;artist-frida-kahlo-plakat-40x50-cm;artist-frida-kahlo-plakat-40x50-cm;;;;32.520325;0;100;1;0;0;0.2;0;;1;http://localhost/images/11968_2.jpg; – Czarno-białe zdjęcie Fridy Kahlo z kwiatami we włosach i podbródkiem opartym na dłoni;0;0;0;0
91;11968;Rozmiar:select:0;50x70 cm:0;artist-frida-kahlo-plakat-50x70-cm;artist-frida-kahlo-plakat-50x70-cm;;;;65.04065;0;100;1;0;0;0.3;0;;1;http://localhost/images/11968_2.jpg; – Czarno-białe zdjęcie Fridy Kahlo z kwiatami we włosach i podbródkiem opartym na dłoni;0;0;0;0
92;11970;Rozmiar:select:0;21x30 cm:0;war-is-over-plakat-21x30-cm;war-is-over-plakat-21x30-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11970_2.jpg; – Czarno-białe zdjęcie Johna Lennona i Yoko Ono trzymających plakat z hasłem protestu;0;0;0;0
92;11970;Rozmiar:select:0;30x40 cm:0;war-is-over-plakat-30x40-cm;war-is-over-plakat-30x40-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/11970_2.jpg; – Czarno-białe zdjęcie Johna Lennona i Yoko Ono trzymających plakat z hasłem protestu;0;0;0;0
92;11970;Rozmiar:select:0;40x50 cm:0;war-is-over-plakat-40x50-cm;war-is-over-plakat-40x50-cm;;;;32.520325;0;100;1;0;0;0.2;0;;1;http://localhost/images/11970_2.jpg; – Czarno-białe zdjęcie Johna Lennona i Yoko Ono trzymających plakat z hasłem protestu;0;0;0;0
92;11970;Rozmiar:select:0;50x70 cm:0;war-is-over-plakat-50x70-cm;war-is-over-plakat-50x70-cm;;;;65.04065;0;100;1;0;0;0.3;0;;1;http://localhost/images/11970_2.jpg; – Czarno-białe zdjęcie Johna Lennona i Yoko Ono trzymających plakat z hasłem protestu;0;0;0;0
92;11970;Rozmiar:select:0;70x100 cm:0;war-is-over-plakat-70x100-cm;war-is-over-plakat-70x100-cm;;;;97.560975;0;100;1;0;0;0.4;0;;1;http://localhost/images/11970_2.jpg; – Czarno-białe zdjęcie Johna Lennona i Yoko Ono trzymających plakat z hasłem protestu;0;0;0;0
93;11370;Rozmiar:select:0;21x30 cm:0;london-arch-plakat-21x30-cm;london-arch-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11370_2.jpg;London Arch Plakat / Fotografia w Desenio AB (11370);0;0;0;0
93;11370;Rozmiar:select:0;30x40 cm:0;london-arch-plakat-30x40-cm;london-arch-plakat-30x40-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/11370_2.jpg;London Arch Plakat / Fotografia w Desenio AB (11370);0;0;0;0
93;11370;Rozmiar:select:0;50x70 cm:0;london-arch-plakat-50x70-cm;london-arch-plakat-50x70-cm;;;;65.040651;0;100;1;0;0;0.2;0;;1;http://localhost/images/11370_2.jpg;London Arch Plakat / Fotografia w Desenio AB (11370);0;0;0;0
94;11310;Rozmiar:select:0;30x40 cm:0;nyc-subway-plakat-30x40-cm;nyc-subway-plakat-30x40-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11310_2.jpg;NYC Subway Plakat / Czarno-białe w Desenio AB (11310);0;0;0;0
94;11310;Rozmiar:select:0;50x70 cm:0;nyc-subway-plakat-50x70-cm;nyc-subway-plakat-50x70-cm;;;;40.650407;0;100;1;0;0;0.1;0;;1;http://localhost/images/11310_2.jpg;NYC Subway Plakat / Czarno-białe w Desenio AB (11310);0;0;0;0
95;12598;Rozmiar:select:0;30x40 cm:0;running-into-ocean-plakat-30x40-cm;running-into-ocean-plakat-30x40-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/12598_2.jpg;Running Into Ocean Plakat / Czarno-białe w Desenio AB (12598);0;0;0;0
95;12598;Rozmiar:select:0;50x70 cm:0;running-into-ocean-plakat-50x70-cm;running-into-ocean-plakat-50x70-cm;;;;40.650406;0;100;1;0;0;0.1;0;;1;http://localhost/images/12598_2.jpg;Running Into Ocean Plakat / Czarno-białe w Desenio AB (12598);0;0;0;0
96;2161;Rozmiar:select:0;30x40 cm:0;persefone-plakat-30x40-cm;persefone-plakat-30x40-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/2161_2.jpg;Perséfone Plakat / Czarno-białe w Desenio AB (2161);0;0;0;0
96;2161;Rozmiar:select:0;50x70 cm:0;persefone-plakat-50x70-cm;persefone-plakat-50x70-cm;;;;40.650407;0;100;1;0;0;0.1;0;;1;http://localhost/images/2161_2.jpg;Perséfone Plakat / Czarno-białe w Desenio AB (2161);0;0;0;0
97;13580;Rozmiar:select:0;13x18 cm:0;freddie-mercury-plakat-13x18-cm;freddie-mercury-plakat-13x18-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/13580_2.jpg; – Czarno-białe zdjęcie kultowego Freddiego Mercury’ego, piosenkarza z zespołu Queen;0;0;0;0
97;13580;Rozmiar:select:0;21x30 cm:0;freddie-mercury-plakat-21x30-cm;freddie-mercury-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/13580_2.jpg; – Czarno-białe zdjęcie kultowego Freddiego Mercury’ego, piosenkarza z zespołu Queen;0;0;0;0
97;13580;Rozmiar:select:0;30x40 cm:0;freddie-mercury-plakat-30x40-cm;freddie-mercury-plakat-30x40-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;http://localhost/images/13580_2.jpg; – Czarno-białe zdjęcie kultowego Freddiego Mercury’ego, piosenkarza z zespołu Queen;0;0;0;0
97;13580;Rozmiar:select:0;40x50 cm:0;freddie-mercury-plakat-40x50-cm;freddie-mercury-plakat-40x50-cm;;;;56.910569;0;100;1;0;0;0.3;0;;1;http://localhost/images/13580_2.jpg; – Czarno-białe zdjęcie kultowego Freddiego Mercury’ego, piosenkarza z zespołu Queen;0;0;0;0
97;13580;Rozmiar:select:0;50x70 cm:0;freddie-mercury-plakat-50x70-cm;freddie-mercury-plakat-50x70-cm;;;;89.430894;0;100;1;0;0;0.4;0;;1;http://localhost/images/13580_2.jpg; – Czarno-białe zdjęcie kultowego Freddiego Mercury’ego, piosenkarza z zespołu Queen;0;0;0;0
97;13580;Rozmiar:select:0;70x100 cm:0;freddie-mercury-plakat-70x100-cm;freddie-mercury-plakat-70x100-cm;;;;121.951219;0;100;1;0;0;0.5;0;;1;http://localhost/images/13580_2.jpg; – Czarno-białe zdjęcie kultowego Freddiego Mercury’ego, piosenkarza z zespołu Queen;0;0;0;0
98;14197;Rozmiar:select:0;30x40 cm:0;metallic-mountains-plakat-30x40-cm;metallic-mountains-plakat-30x40-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/14197_2.jpg; - Graficzna ilustracja przedstawiająca górski krajobraz w kolorze niebieskim ze złotym księżycem w tle;0;0;0;0
98;14197;Rozmiar:select:0;50x70 cm:0;metallic-mountains-plakat-50x70-cm;metallic-mountains-plakat-50x70-cm;;;;40.650406;0;100;1;0;0;0.1;0;;1;http://localhost/images/14197_2.jpg; - Graficzna ilustracja przedstawiająca górski krajobraz w kolorze niebieskim ze złotym księżycem w tle;0;0;0;0
99;14195;Rozmiar:select:0;30x40 cm:0;desert-view-plakat-30x40-cm;desert-view-plakat-30x40-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/14195_2.jpg; - Graficzna ilustracja przedstawiająca złote kaktusy pośrodku pustyni oraz biały księżyc i granatowe niebo;0;0;0;0
99;14195;Rozmiar:select:0;50x70 cm:0;desert-view-plakat-50x70-cm;desert-view-plakat-50x70-cm;;;;40.650406;0;100;1;0;0;0.1;0;;1;http://localhost/images/14195_2.jpg; - Graficzna ilustracja przedstawiająca złote kaktusy pośrodku pustyni oraz biały księżyc i granatowe niebo;0;0;0;0
100;14491;Rozmiar:select:0;30x40 cm:0;two-birds-plakat-30x40-cm;two-birds-plakat-30x40-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/14491_2.jpg; – Ilustracja graficzna ze złotym słońcem, dwoma ptakami i czarnymi drzewami;0;0;0;0
100;14491;Rozmiar:select:0;50x70 cm:0;two-birds-plakat-50x70-cm;two-birds-plakat-50x70-cm;;;;40.650406;0;100;1;0;0;0.1;0;;1;http://localhost/images/14491_2.jpg; – Ilustracja graficzna ze złotym słońcem, dwoma ptakami i czarnymi drzewami;0;0;0;0
101;12645;Rozmiar:select:0;30x40 cm:0;sri-lanka-palms-plakat-30x40-cm;sri-lanka-palms-plakat-30x40-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/12645_2.jpg; – Zdjęcie rzędu palm na wietrze na plaży z oceanem w tle;0;0;0;0
101;12645;Rozmiar:select:0;50x70 cm:0;sri-lanka-palms-plakat-50x70-cm;sri-lanka-palms-plakat-50x70-cm;;;;40.650406;0;100;1;0;0;0.1;0;;1;http://localhost/images/12645_2.jpg; – Zdjęcie rzędu palm na wietrze na plaży z oceanem w tle;0;0;0;0
102;10849;Rozmiar:select:0;21x30 cm:0;blue-beach-wave-plakat-21x30-cm;blue-beach-wave-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/10849_2.jpg; – Zdjęcie plaży z jasnym piaskiem i fal wpływających na plażę;0;0;0;0
102;10849;Rozmiar:select:0;30x40 cm:0;blue-beach-wave-plakat-30x40-cm;blue-beach-wave-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/10849_2.jpg; – Zdjęcie plaży z jasnym piaskiem i fal wpływających na plażę;0;0;0;0
102;10849;Rozmiar:select:0;50x70 cm:0;blue-beach-wave-plakat-50x70-cm;blue-beach-wave-plakat-50x70-cm;;;;56.910569;0;100;1;0;0;0.2;0;;1;http://localhost/images/10849_2.jpg; – Zdjęcie plaży z jasnym piaskiem i fal wpływających na plażę;0;0;0;0
103;2562;Rozmiar:select:0;21x30 cm:0;nine-arch-bridge-plakat-21x30-cm;nine-arch-bridge-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/2562_2.jpg; – Zdjęcie mostu przecinającego krajobraz z drzewami i mgłą;0;0;0;0
